ForeignWorker,Single,Age,LoanAmount,OwnsHouse,Unemployed,Gender_F,Gender_M,ForeignWorker_scaled,Single_scaled,Age_scaled,LoanAmount_scaled,OwnsHouse_scaled,Unemployed_scaled,Gender_F_scaled,Gender_M_scaled,errors,TP,TN,FN,FP,errors_scaled,TP_scaled,TN_scaled,FN_scaled,FP_scaled,Shap_ForeignWorker,Shap_Single,Shap_Age,Shap_LoanAmount,Shap_OwnsHouse,Shap_Unemployed,Shap_Gender_F,Shap_Gender_M,Shap_ForeignWorker_scaled,Shap_Single_scaled,Shap_Age_scaled,Shap_LoanAmount_scaled,Shap_OwnsHouse_scaled,Shap_Unemployed_scaled,Shap_Gender_F_scaled,Shap_Gender_M_scaled,Error_Type
0.0,1.0,41.0,6361.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,0.4108765530375574,1.1424132571869061,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,-0.38165802466410975,1.8521284369166808,-0.0019749889257158967,0.0171312567500311,0.010040071565088071,-0.39756578675867965,0.06801284548592224,-0.004869412772474498,0.0355953545835669,-0.01316933992773865,1.4735035301136692,1.250162404790408,-0.38993232367956476,1.5159240496985504,1.5685750805867695,-0.721581080037614,1.6008815363329685,-1.175139302785991,TP
0.0,0.0,25.0,3213.0,0.0,0.0,0.0,1.0,-0.17586311452816475,-0.9480159161191282,-0.9654022010310237,-0.00735711814712365,-1.435696517302984,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.0033673167011417184,0.014441410244158136,-0.02278942572380326,-0.444845916241503,0.041368732755617026,-0.005839438235077939,-0.02259870617051204,-0.01316933992773865,0.373303179305448,1.0160656603611493,-2.1751039742854847,0.19263832523358282,-1.1083801847040384,-1.8615494777463235,-0.7613426260985974,-1.175139302785991,TP
0.0,1.0,24.0,458.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-1.0514196231603101,-1.0135888157472672,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,2.620146663705293,-0.5399193598391799,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,0.0,22.0,5951.0,1.0,0.0,1.0,0.0,-0.17586311452816475,-0.9480159161191282,-1.2234544674188828,0.9926655272355235,0.6965260331469924,-0.26003011049297603,1.27733274731701,-1.27733274731701,0.0,0.0,1.0,0.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,-0.38165802466410975,1.8521284369166808,-0.0019749889257158967,0.0171312567500311,0.010040071565088071,-0.39756578675867965,0.06801284548592224,-0.004869412772474498,0.0355953545835669,-0.01316933992773865,1.4735035301136692,1.250162404790408,-0.38993232367956476,1.5159240496985504,1.5685750805867695,-0.721581080037614,1.6008815363329685,-1.175139302785991,TN
0.0,1.0,24.0,5848.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-1.0514196231603101,0.9550459755648104,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,0.0,24.0,5743.0,0.0,0.0,1.0,0.0,-0.17586311452816475,-0.9480159161191282,-1.0514196231603101,0.916695947162627,-1.435696517302984,-0.26003011049297603,1.27733274731701,-1.27733274731701,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.0033673167011417184,0.014441410244158136,-0.02278942572380326,-0.444845916241503,0.041368732755617026,-0.005839438235077939,-0.02259870617051204,-0.01316933992773865,0.373303179305448,1.0160656603611493,-2.1751039742854847,0.19263832523358282,-1.1083801847040384,-1.8615494777463235,-0.7613426260985974,-1.175139302785991,TP
0.0,0.0,57.0,2748.0,0.0,0.0,1.0,0.0,-0.17586311452816475,-0.9480159161191282,1.7871553071061386,-0.17719295821393552,-1.435696517302984,-0.26003011049297603,1.27733274731701,-1.27733274731701,0.0,1.0,0.0,0.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,2.620146663705293,-0.5399193598391799,-0.0019749889257158967,0.0171312567500311,0.010040071565088071,-0.39756578675867965,0.06801284548592224,-0.004869412772474498,0.0355953545835669,-0.01316933992773865,1.4735035301136692,1.250162404790408,-0.38993232367956476,1.5159240496985504,1.5685750805867695,-0.721581080037614,1.6008815363329685,-1.175139302785991,TP
0.0,1.0,44.0,6204.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,0.6689288194254164,1.0850708337664985,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,0.0,28.0,1413.0,1.0,0.0,0.0,1.0,-0.17586311452816475,-0.9480159161191282,-0.7073499346431648,-0.6647861764702664,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,-0.38165802466410975,1.8521284369166808,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,1.0,36.0,1872.0,0.0,1.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-0.019210557608874197,-0.497141766597865,-1.435696517302984,3.8457084762382245,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,-0.38165802466410975,1.8521284369166808,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,0.0,34.0,1525.0,1.0,0.0,1.0,0.0,-0.17586311452816475,-0.9480159161191282,-0.19124540186744685,-0.6238794795079375,0.6965260331469924,-0.26003011049297603,1.27733274731701,-1.27733274731701,1.0,0.0,0.0,1.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.0033673167011417184,0.014441410244158136,-0.02278942572380326,-0.444845916241503,0.041368732755617026,-0.005839438235077939,-0.02259870617051204,-0.01316933992773865,0.373303179305448,1.0160656603611493,-2.1751039742854847,0.19263832523358282,-1.1083801847040384,-1.8615494777463235,-0.7613426260985974,-1.175139302785991,FN
0.0,1.0,36.0,4042.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-0.019210557608874197,0.29542548704725713,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,-1.1580747487730711,3.5300904324873366,-0.38165802466410975,-0.5399193598391799,-0.0019749889257158967,0.0171312567500311,0.010040071565088071,-0.39756578675867965,0.06801284548592224,-0.004869412772474498,0.0355953545835669,-0.01316933992773865,1.4735035301136692,1.250162404790408,-0.38993232367956476,1.5159240496985504,1.5685750805867695,-0.721581080037614,1.6008815363329685,-1.175139302785991,TP
0.0,0.0,23.0,3573.0,1.0,0.0,1.0,0.0,-0.17586311452816475,-0.9480159161191282,-1.1374370452895963,0.1241286935175049,0.6965260331469924,-0.26003011049297603,1.27733274731701,-1.27733274731701,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,1.0,32.0,11760.0,0.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-0.36328024612601945,3.114335193790599,-1.435696517302984,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,1.0,0.0,0.0,1.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,-0.38165802466410975,1.8521284369166808,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,FN
0.0,1.0,30.0,2121.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-0.5353150903845921,-0.40619741352983024,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,-1.1580747487730711,3.5300904324873366,-0.38165802466410975,-0.5399193598391799,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,0.0,58.0,385.0,1.0,0.0,1.0,0.0,-0.17586311452816475,-0.9480159161191282,1.8731727292354248,-1.0402512164459279,0.6965260331469924,-0.26003011049297603,1.27733274731701,-1.27733274731701,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.0033673167011417184,0.014441410244158136,-0.02278942572380326,-0.444845916241503,0.041368732755617026,-0.005839438235077939,-0.02259870617051204,-0.01316933992773865,0.373303179305448,1.0160656603611493,-2.1751039742854847,0.19263832523358282,-1.1083801847040384,-1.8615494777463235,-0.7613426260985974,-1.175139302785991,TP
0.0,1.0,37.0,2279.0,0.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,0.06680686452041212,-0.34848975174368774,-1.435696517302984,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,-0.38165802466410975,1.8521284369166808,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,1.0,34.0,2578.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-0.19124540186744685,-0.23928348038889902,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,1.0,36.0,884.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-0.019210557608874197,-0.8579972719441233,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,1.0,0.0,0.0,0.0,1.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,-0.38165802466410975,1.8521284369166808,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,FP
0.0,1.0,23.0,3368.0,0.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-1.1374370452895963,0.04925482854181364,-1.435696517302984,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.0019749889257158967,0.0171312567500311,0.010040071565088071,-0.39756578675867965,0.06801284548592224,-0.004869412772474498,0.0355953545835669,-0.01316933992773865,1.4735035301136692,1.250162404790408,-0.38993232367956476,1.5159240496985504,1.5685750805867695,-0.721581080037614,1.6008815363329685,-1.175139302785991,TP
0.0,1.0,27.0,7418.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-0.7933673567724511,1.528470209768885,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,-1.1580747487730711,3.5300904324873366,-0.38165802466410975,-0.5399193598391799,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,1.0,36.0,909.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,-0.019210557608874197,-0.8488663128007464,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.004853998032840483,-0.006986308042703589,0.030328048621743847,-0.4795377732149588,0.047526512925385914,-0.0035766307263092752,-0.018354647474353687,-0.01134520405596479,-0.8014541957492707,-0.8487839065377164,0.7132682879831768,-0.7783243093935572,-0.489703097768544,0.7976890160258702,-0.5890670043438401,0.850962943396776,TP
0.0,0.0,23.0,1297.0,0.0,0.0,0.0,1.0,-0.17586311452816475,-0.9480159161191282,-1.1374370452895963,-0.7071538268955356,-1.435696517302984,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,1.0,0.0,0.0,1.0,0.0,1.3542555509083125,-1.1580747487730711,-0.2832788618662678,-0.38165802466410975,1.8521284369166808,-0.0019749889257158967,0.0171312567500311,0.010040071565088071,-0.39756578675867965,0.06801284548592224,-0.004869412772474498,0.0355953545835669,-0.01316933992773865,1.4735035301136692,1.250162404790408,-0.38993232367956476,1.5159240496985504,1.5685750805867695,-0.721581080037614,1.6008815363329685,-1.175139302785991,FN
0.0,1.0,37.0,3676.0,0.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,0.06680686452041212,0.16174824518821806,-1.435696517302984,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,0.0,1.0,0.0,0.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.0019749889257158967,0.0171312567500311,0.010040071565088071,-0.39756578675867965,0.06801284548592224,-0.004869412772474498,0.0355953545835669,-0.01316933992773865,1.4735035301136692,1.250162404790408,-0.38993232367956476,1.5159240496985504,1.5685750805867695,-0.721581080037614,1.6008815363329685,-1.175139302785991,TP
0.0,1.0,46.0,1149.0,1.0,0.0,0.0,1.0,-0.17586311452816475,1.0548346108931144,0.840963663683989,-0.7612091050243274,0.6965260331469924,-0.26003011049297603,-0.7828813612588126,0.7828813612588126,1.0,0.0,0.0,1.0,0.0,-0.7384130708043117,0.8635021194093474,-0.2832788618662678,-0.38165802466410975,-0.5399193598391799,-0.0033673167011417184,0.014441410244158136,-0.02278942572380326,-0.444845916241503,0.041368732755617026,-0.005839438235077939,-0.02259870617051204,-0.01316933992773865,0.373303179305448,1.0160656603611493,-2.1751039742854847,0.19263832523358282,-1.1083801847040384,-1.8615494777463235,-0.7613426260985974,-1.175139302785991,FN
